sku,category name,model_number,name,currency,original price,original stock,max_order_quantity,total_reviews,average_rating,image,url
1000848188,Drills,DH507,120V Corded 12lb Keyless SDS-Max Demolition Hammer with Auxiliary Handle and Carrying Case,CAD,598.0,1,,9,4.5556,https://images.homedepot.ca/productimages/p_1000848188.jpg,https://www.homedepot.ca/product/bosch-120v-corded-12lb-keyless-sds-max-demolition-hammer-with-auxiliary-handle-and-carrying-case/1000848188
1000822625,Drills,DHP486Z,18V LXT Lithium-Ion Brushless Cordless 1/2-inch High-Torque XPT Hammer Driver-Drill (Tool-Only),CAD,259.0,4,,133,4.6767,https://images.homedepot.ca/productimages/p_1000822625.jpg,https://www.homedepot.ca/product/makita-18v-lxt-lithium-ion-brushless-cordless-1-2-inch-high-torque-xpt-hammer-driver-drill-tool-only-/1000822625
1001570509,Drills,PSBRA02B,18V ONE+ HP Brushless Cordless Compact 3/8 -inch Right Angle Drill (Tool Only),CAD,149.0,5,,561,4.6863,https://images.homedepot.ca/productimages/p_1001570509.jpg,https://www.homedepot.ca/product/ryobi-18v-one-hp-brushless-cordless-compact-3-8-inch-right-angle-drill-tool-only-/1001570509
1001847849,Drills,PCL1113K1,18V ONE+ Homeowner's Kit with 3/2 in Drill/Driver (1) 1.5Ah Battery (1) Charger,CAD,138.0,0,,1,4.0,https://images.homedepot.ca/productimages/p_1001847849.jpg,https://www.homedepot.ca/product/ryobi-18v-one-homeowner-s-kit-with-3-2-in-drill-driver-1-1-5ah-battery-1-charger/1001847849
1000660814,Drills,1191VSRK,"120V 12-inch Corded Hammer Drill Kit with Variable Speed, Dual Mode Selector and Hard Case",CAD,129.0,0,,148,3.8243,https://images.homedepot.ca/productimages/p_1000660814.jpg,https://www.homedepot.ca/product/bosch-120v-12-inch-corded-hammer-drill-kit-with-variable-speed-dual-mode-selector-and-hard-case/1000660814
1001613528,Drills,PBLCK01K,"18V ONE+ HP Brushless Cordless Drill/Driver & Impact Kit with (2) HP Batteries, Charger, and Bag",CAD,249.0,4,,519,4.7572,https://images.homedepot.ca/productimages/p_1001613528.jpg,https://www.homedepot.ca/product/ryobi-18v-one-hp-brushless-cordless-drill-driver-impact-kit-with-2-hp-batteries-charger-and-bag/1001613528
1001628227,Drills,R86114B,18V Lithium-Ion Brushless Cordless 1/2-inch  Drill/Driver (Tool-Only),CAD,158.0,0,,9,4.4444,https://images.homedepot.ca/productimages/p_1001628227.jpg,https://www.homedepot.ca/product/ridgid-18v-lithium-ion-brushless-cordless-1-2-inch-drill-driver-tool-only-/1001628227
1001660539,Drills,PCL206B,18V ONE+ Lithium-Ion Cordless 1/2-inch Drill/Driver (Tool-Only),CAD,68.0,0,,169,4.7456,https://images.homedepot.ca/productimages/p_1001660539.jpg,https://www.homedepot.ca/product/ryobi-18v-one-lithium-ion-cordless-1-2-inch-drill-driver-tool-only-/1001660539
1001387805,Drills,DHP485Z,18V LXT Brushless 1/2-inch Hammer Driver Drill (Tool Only),CAD,149.0,0,,7,4.2857,https://images.homedepot.ca/productimages/p_1001387805.jpg,https://www.homedepot.ca/product/makita-18v-lxt-brushless-1-2-inch-hammer-driver-drill-tool-only-/1001387805
1001805203,Drills,DCD799B,20V MAX ATOMIC Brushless Compact Hammer Drill/Driver (Tool Only),CAD,169.0,0,,25,4.52,https://images.homedepot.ca/productimages/p_1001805203.jpg,https://www.homedepot.ca/product/dewalt-20v-max-atomic-brushless-compact-hammer-drill-driver-tool-only-/1001805203
1000834264,Drills,5317-21,1-9/16 Inch. SDS Max Rotary Hammer,CAD,646.0,0,,239,4.4979,https://images.homedepot.ca/productimages/p_1000834264.jpg,https://www.homedepot.ca/product/milwaukee-tool-1-9-16-inch-sds-max-rotary-hammer/1000834264
1000662409,Drills,HP1631K,5/8-inch (6.2-Amp) Variable Speed Reversible Hammer Drill with Keyless Chuck and Tool Case (120V),CAD,124.0,4,,18,2.5556,https://images.homedepot.ca/productimages/p_1000662409.jpg,https://www.homedepot.ca/product/makita-5-8-inch-6-2-amp-variable-speed-reversible-hammer-drill-with-keyless-chuck-and-tool-case-120v-/1000662409
1000720074,Drills,2606-22CT,M18 18V Lithium-Ion Cordless 1/2-inch Drill Driver Kit with (2) 1.5Ah Batteries,CAD,229.0,0,,494,4.417,https://images.homedepot.ca/productimages/p_1000720074.jpg,https://www.homedepot.ca/product/milwaukee-tool-m18-18v-lithium-ion-cordless-1-2-inch-drill-driver-kit-with-2-1-5ah-batteries/1000720074
1000736180,Drills,2408-22,M12 12V Lithium-Ion Cordless 3/8 -Inch Hammer Drill/Driver Kit W/ (2) 1.5Ah Batteries,CAD,198.0,0,,142,4.5563,https://images.homedepot.ca/productimages/p_1000736180.jpg,https://www.homedepot.ca/product/milwaukee-tool-m12-12v-lithium-ion-cordless-3-8-inch-hammer-drill-driver-kit-w-2-1-5ah-batteries/1000736180
1000401089,Drills,3107-6,Right Angle Corded Drill,CAD,439.0,1,,114,4.0088,https://images.homedepot.ca/productimages/p_1000401089.jpg,https://www.homedepot.ca/product/milwaukee-tool-right-angle-corded-drill/1000401089
1001558036,Drills,BDCD8HDPK,8V Max Lithium-Ion Cordless 3/8-inch Drill,CAD,60.98,0,,224,4.4241,https://images.homedepot.ca/productimages/p_1001558036.jpg,https://www.homedepot.ca/product/black-decker-8v-max-lithium-ion-cordless-3-8-inch-drill/1001558036
1001823204,Drills,2905-20,M18 FUEL ONE-KEY 18V Lithium-Ion Brushless Cordless 1/2 in. Drill/Driver (Tool-Only),CAD,298.0,0,,7,5.0,https://images.homedepot.ca/productimages/p_1001823204.jpg,https://www.homedepot.ca/product/milwaukee-tool-m18-fuel-one-key-18v-lithium-ion-brushless-cordless-1-2-in-drill-driver-tool-only-/1001823204
1001168832,Drills,GBH2-26,120V Bulldog Xtreme SDS-Plus 1-inch Corded Brushed Rotary Hammer Drill with Keyless Chuck and Case,CAD,279.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001168832.jpg,https://www.homedepot.ca/product/bosch-120v-bulldog-xtreme-sds-plus-1-inch-corded-brushed-rotary-hammer-drill-with-keyless-chuck-and-case/1001168832
1000674076,Drills,DW130V,1/2-inch Spade Handle Mud Mixing Drill,CAD,224.0,0,,98,4.5204,https://images.homedepot.ca/productimages/p_1000674076.jpg,https://www.homedepot.ca/product/dewalt-1-2-inch-spade-handle-mud-mixing-drill/1000674076
1001128531,Drills,DFS452Z,18V LXT Li-Ion Cordless Brushless 1/4-inch Drywall Screwdriver with Variable Speed (Tool Only),CAD,229.0,5,,4,4.75,https://images.homedepot.ca/productimages/p_1001128531.jpg,https://www.homedepot.ca/product/makita-18v-lxt-li-ion-cordless-brushless-1-4-inch-drywall-screwdriver-with-variable-speed-tool-only-/1001128531
1000475744,Drills,R5013,1/2-inch VRS Hammer Drill,CAD,139.0,5,,31,3.5806,https://images.homedepot.ca/productimages/p_1000475744.jpg,https://www.homedepot.ca/product/ridgid-1-2-inch-vrs-hammer-drill/1000475744
1001509947,Drills,DHP484Z,"1/2"" Cordless 18V Hammer Drill / Driver with Brushless Motor",CAD,198.0,0,,149,4.2819,https://images.homedepot.ca/productimages/p_1001509947.jpg,https://www.homedepot.ca/product/makita-1-2-cordless-18v-hammer-drill-driver-with-brushless-motor/1001509947
1001674290,Drills,R87701B,18V Brushless Sub-Compact 3/8-inch Right Angle Drill (Tool-Only),CAD,169.0,6,,124,4.6532,https://images.homedepot.ca/productimages/p_1001674290.jpg,https://www.homedepot.ca/product/ridgid-18v-brushless-sub-compact-3-8-inch-right-angle-drill-tool-only-/1001674290
1000724201,Drills,5263-21,5/8 Inch Sds Plus Rotary Hammer Kit,CAD,346.0,4,,49,4.551,https://images.homedepot.ca/productimages/p_1000724201.jpg,https://www.homedepot.ca/product/milwaukee-tool-5-8-inch-sds-plus-rotary-hammer-kit/1000724201
1001529232,Drills,DCH293B,20V MAX XR Lithium-Ion Cordless Brushless 1-1/8-inch SDS-plus L-Shape Concrete/Masonry Rotary Hammer (Tool-Only),CAD,569.0,0,,28,4.9286,https://images.homedepot.ca/productimages/p_1001529232.jpg,https://www.homedepot.ca/product/dewalt-20v-max-xr-lithium-ion-cordless-brushless-1-1-8-inch-sds-plus-l-shape-concrete-masonry-rotary-hammer-tool-only-/1001529232
1001557860,Drills,DWE1622K,2-Inch S-Speed Magnetic Drill Press Kit,CAD,1230.0,0,,5,3.2,https://images.homedepot.ca/productimages/p_1001557860.jpg,https://www.homedepot.ca/product/dewalt-2-inch-s-speed-magnetic-drill-press-kit/1001557860
1001023020,Drills,DH1020VC,"120V Keyless SDS-Max Corded Demolition Hammer with Keyless Chuck, Auxiliary Side Handle and Case",CAD,1299.0,0,,15,4.5333,https://images.homedepot.ca/productimages/p_1001023020.jpg,https://www.homedepot.ca/product/bosch-120v-keyless-sds-max-corded-demolition-hammer-with-keyless-chuck-auxiliary-side-handle-and-case/1001023020
1001557896,Drills,BDCSFL20C,4V MAX Lithium-Ion Cordless Rechargeable Screwdriver with Charger,CAD,29.98,0,,134,4.2836,https://images.homedepot.ca/productimages/p_1001557896.jpg,https://www.homedepot.ca/product/black-decker-4v-max-lithium-ion-cordless-rechargeable-screwdriver-with-charger/1001557896
1001065781,Drills,BDCS20C,4V MAX Lithium-Ion Cordless Rechargeable Screwdriver with Charger,CAD,45.98,0,,228,4.3947,https://images.homedepot.ca/productimages/p_1001065781.jpg,https://www.homedepot.ca/product/black-decker-4v-max-lithium-ion-cordless-rechargeable-screwdriver-with-charger/1001065781
1001582679,Drills,DDF211000P,Single Shot .22 Caliber Powder Actuated Hammer Tool,CAD,49.98,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001582679.jpg,https://www.homedepot.ca/product/dewalt-single-shot-22-caliber-powder-actuated-hammer-tool/1001582679
1000132718,Drills,0299-20,"1/2-inch Magnum Drill, 0-850 RPM",CAD,202.0,0,,102,4.5294,https://images.homedepot.ca/productimages/p_1000132718.jpg,https://www.homedepot.ca/product/milwaukee-tool-1-2-inch-magnum-drill-0-850-rpm/1000132718
1000730935,Drills,5446-21,1-3/4-inch SDS-Max Demolition Hammer,CAD,998.0,0,,40,4.425,https://images.homedepot.ca/productimages/p_1000730935.jpg,https://www.homedepot.ca/product/milwaukee-tool-1-3-4-inch-sds-max-demolition-hammer/1000730935
1001686739,Drills,DCD444B,20V MAX FLEXVOLT Advantage Cordless ½ Right Angle Drill (Tool Only),CAD,399.0,0,,30,4.5333,https://images.homedepot.ca/productimages/p_1001686739.jpg,https://www.homedepot.ca/product/dewalt-20v-max-flexvolt-advantage-cordless-right-angle-drill-tool-only-/1001686739
1001022716,Drills,11316EVS,SDS-Max 14 amp Keyless Corded Demolition Hammer,CAD,1199.0,0,,83,4.8916,https://images.homedepot.ca/productimages/p_1001022716.jpg,https://www.homedepot.ca/product/bosch-sds-max-14-amp-keyless-corded-demolition-hammer/1001022716
1001814932,Drills,GSR18V-400B22,"18V Cordless Compact Brushless 1/2-inch Drill/Driver Kit with (2) 2.0 Ah SlimPack Batteries, Charger, and Bag",CAD,159.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001814932.jpg,https://www.homedepot.ca/product/bosch-18v-cordless-compact-brushless-1-2-inch-drill-driver-kit-with-2-2-0-ah-slimpack-batteries-charger-and-bag/1001814932
1001111002,Drills,GSR12V-140FCB22,12V FlexiClick Cordless Brushed Max 5-in-1 Drill/Driver System with Case and Mobile App Integration,CAD,249.0,0,,47,4.5319,https://images.homedepot.ca/productimages/p_1001111002.jpg,https://www.homedepot.ca/product/bosch-12v-flexiclick-cordless-brushed-max-5-in-1-drill-driver-system-with-case-and-mobile-app-integration/1001111002
1000168465,Drills,R7122,1/2 in. Spade Handle Mud Mixer,CAD,199.0,0,,334,4.6257,https://images.homedepot.ca/productimages/p_1000168465.jpg,https://www.homedepot.ca/product/ridgid-1-2-in-spade-handle-mud-mixer/1000168465
1000718160,Drills,6413K,3/8-inch General Purpose Drill,CAD,76.98,0,,7,4.5714,https://images.homedepot.ca/productimages/p_1000718160.jpg,https://www.homedepot.ca/product/makita-3-8-inch-general-purpose-drill/1000718160
1000673663,Drills,RH328VC,120V Keyless Corded 1-1/8 Inch SDS-Plus Rotary Hammer with 360 Auxiliary Handle,CAD,429.0,0,,165,4.6667,https://images.homedepot.ca/productimages/p_1000673663.jpg,https://www.homedepot.ca/product/bosch-120v-keyless-corded-1-1-8-inch-sds-plus-rotary-hammer-with-360-auxiliary-handle/1000673663
1001022516,Drills,RH745,120V 1 ¾-inch Corded SDS-Max Rotary Hammer Drill with Variable Speed and Carrying Case,CAD,1099.0,0,,44,4.7955,https://images.homedepot.ca/productimages/p_1001022516.jpg,https://www.homedepot.ca/product/bosch-120v-1-inch-corded-sds-max-rotary-hammer-drill-with-variable-speed-and-carrying-case/1001022516
1001066459,Drills,BH2760VC,120V Corded 1 1/8-inch Concrete Brute Breaker Demolition Hammer with Vibration Control,CAD,2299.0,0,,57,4.7193,https://images.homedepot.ca/productimages/p_1001066459.jpg,https://www.homedepot.ca/product/bosch-120v-corded-1-1-8-inch-concrete-brute-breaker-demolition-hammer-with-vibration-control/1001066459
1000665518,Drills,DCD710S2,"12V MAX Li-Ion Cordless 3/8-inch Drill/Driver Kit with (2) 12V Batteries 1.3Ah, Charger and Tool Bag",CAD,159.0,0,,194,4.6546,https://images.homedepot.ca/productimages/p_1000665518.jpg,https://www.homedepot.ca/product/dewalt-12v-max-li-ion-cordless-3-8-inch-drill-driver-kit-with-2-12v-batteries-1-3ah-charger-and-tool-bag/1000665518
1001692018,Drills,R860012K,18V Lithium-Ion Cordless 1/2-inch Hammer Drill Kit with 2.0 Ah Battery and Charger,CAD,159.0,3,,25,4.44,https://images.homedepot.ca/productimages/p_1001692018.jpg,https://www.homedepot.ca/product/ridgid-18v-lithium-ion-cordless-1-2-inch-hammer-drill-kit-with-2-0-ah-battery-and-charger/1001692018
1000401467,Drills,R70011,8 Amp 3/8 in. Corded Drill/Driver,CAD,89.0,0,,302,4.5132,https://images.homedepot.ca/productimages/p_1000401467.jpg,https://www.homedepot.ca/product/ridgid-8-amp-3-8-in-corded-drill-driver/1000401467
1001814976,Drills,DHR183Z,18V LXT Lithium-Ion Brushless Cordless 11/16-inch Rotary Hammer w/XPT & Electric Brake (Tool Only),CAD,279.0,4,,0,0.0,https://images.homedepot.ca/productimages/p_1001814976.jpg,https://www.homedepot.ca/product/makita-18v-lxt-lithium-ion-brushless-cordless-11-16-inch-rotary-hammer-w-xpt-electric-brake-tool-only-/1001814976
1000738650,Drills,FS4000,"1/4-inch (6-Amp) Variable Speed, Reversible Drywall Screwdriver (120V)",CAD,114.0,5,,6,4.3333,https://images.homedepot.ca/productimages/p_1000738650.jpg,https://www.homedepot.ca/product/makita-1-4-inch-6-amp-variable-speed-reversible-drywall-screwdriver-120v-/1000738650
1001585012,Drills,2149910,22-Volt Lithium-Ion SDS Plus Cordless Rotary Hammer Drill TE 4-A Tool Body,CAD,499.0,0,,3,4.6667,https://images.homedepot.ca/productimages/p_1001585012.jpg,https://www.homedepot.ca/product/hilti-22-volt-lithium-ion-sds-plus-cordless-rotary-hammer-drill-te-4-a-tool-body/1001585012
1000402671,Drills,R71111,1/2-inch Heavy-Duty VSR Drill,CAD,99.99,0,,412,4.585,https://images.homedepot.ca/productimages/p_1000402671.jpg,https://www.homedepot.ca/product/ridgid-1-2-inch-heavy-duty-vsr-drill/1000402671
1001660493,Drills,49140,4-Volt Max Lithium Ion Rechargeable Cordless Electric Screwdriver and Flashlight and 40+ Accessories,CAD,45.88,0,,146,4.1233,https://images.homedepot.ca/productimages/p_1001660493.jpg,https://www.homedepot.ca/product/wen-4-volt-max-lithium-ion-rechargeable-cordless-electric-screwdriver-and-flashlight-and-40-accessories/1001660493
1000174356,Drills,R50111,8.5-Amp 1/2 in. Heavy Duty Hammer Drill,CAD,159.0,0,,264,4.3409,https://images.homedepot.ca/productimages/p_1000174356.jpg,https://www.homedepot.ca/product/ridgid-8-5-amp-1-2-in-heavy-duty-hammer-drill/1000174356
1001168833,Drills,GBH2-28L,1-1/8 inch SDS-plus Bulldog Xtreme Max Rotary Hammer,CAD,379.0,0,,170,4.6765,https://images.homedepot.ca/productimages/p_1001168833.jpg,https://www.homedepot.ca/product/bosch-1-1-8-inch-sds-plus-bulldog-xtreme-max-rotary-hammer/1001168833
1001557883,Drills,BEHD201,6.5 Amp 1/2-inch Hammer Drill,CAD,67.67,0,,21,3.7619,https://images.homedepot.ca/productimages/p_1001557883.jpg,https://www.homedepot.ca/product/black-decker-6-5-amp-1-2-inch-hammer-drill/1001557883
1000516785,Drills,DWD112,3/8-inch Heavy-Duty VSR Pistol Grip Drill with Keyless Chuck,CAD,99.98,0,,56,4.1964,https://images.homedepot.ca/productimages/p_1000516785.jpg,https://www.homedepot.ca/product/dewalt-3-8-inch-heavy-duty-vsr-pistol-grip-drill-with-keyless-chuck/1000516785
1001066465,Drills,BH2770VCD,120V 1 1/8-inch Corded Brute Turbo Breaker Demolition Hammer with Deluxe Cart and 4 Chisels,CAD,2999.0,0,,24,4.7917,https://images.homedepot.ca/productimages/p_1001066465.jpg,https://www.homedepot.ca/product/bosch-120v-1-1-8-inch-corded-brute-turbo-breaker-demolition-hammer-with-deluxe-cart-and-4-chisels/1001066465
1001023149,Drills,PS31-2A,"12V Lithium-Ion 3/8-inch Brushless Cordless Drill Driver Kit with Battery, Charger and Carrying Case",CAD,199.0,0,,157,4.707,https://images.homedepot.ca/productimages/p_1001023149.jpg,https://www.homedepot.ca/product/bosch-12v-lithium-ion-3-8-inch-brushless-cordless-drill-driver-kit-with-battery-charger-and-carrying-case/1001023149
1000730909,Drills,4202,Electro-Magnetic Fixed Position Drill Press Base with 9-inch Drill Travel,CAD,1286.0,0,,1,5.0,https://images.homedepot.ca/productimages/p_1000730909.jpg,https://www.homedepot.ca/product/milwaukee-tool-electro-magnetic-fixed-position-drill-press-base-with-9-inch-drill-travel/1000730909
1001692009,Drills,PCL220K2,18V ONE+ Lithium-Ion Cordless 1/2-inch Hammer Drill/Driver Kit with (2) 1.5 Ah Batteries and Charger,CAD,158.0,2,,105,4.9143,https://images.homedepot.ca/productimages/p_1001692009.jpg,https://www.homedepot.ca/product/ryobi-18v-one-lithium-ion-cordless-1-2-inch-hammer-drill-driver-kit-with-2-1-5-ah-batteries-and-charger/1001692009
1000732903,Drills,R6791,1/4-inch AC Collated Screw Gun,CAD,158.0,0,,451,2.8359,https://images.homedepot.ca/productimages/p_1000732903.jpg,https://www.homedepot.ca/product/ridgid-1-4-inch-ac-collated-screw-gun/1000732903
1001814928,Drills,4300-9/64,"4300 Series 1.8 Amp Variable Speed Corded Rotary Tool Kit with Mounted Light, 64 Accessories, 9 Attachments and Hard Storage Case",CAD,259.0,0,,355,4.5437,https://images.homedepot.ca/productimages/p_1001814928.jpg,https://www.homedepot.ca/product/dremel-4300-series-1-8-amp-variable-speed-corded-rotary-tool-kit-with-mounted-light-64-accessories-9-attachments-and-hard-storage-case/1001814928
1001683371,Drills,2915-22DE,"M18 FUEL 18V Cordless 1-1/8 in. SDS-Plus Rotary Hammer/Dust Extractor Kit, (2) 6.0Ah Batteries",CAD,1098.0,0,,14,4.2143,https://images.homedepot.ca/productimages/p_1001683371.jpg,https://www.homedepot.ca/product/milwaukee-tool-m18-fuel-18v-cordless-1-1-8-in-sds-plus-rotary-hammer-dust-extractor-kit-2-6-0ah-batteries/1001683371
1001065786,Drills,DR260C,5.2 amp 3/8-inch Corded Drill/ Driver,CAD,57.98,0,,162,4.5309,https://images.homedepot.ca/productimages/p_1001065786.jpg,https://www.homedepot.ca/product/black-decker-5-2-amp-3-8-inch-corded-drill-driver/1001065786
1000729308,Drills,HM0871C,SDS-Max Type Demolition Hammer,CAD,579.0,0,,1,5.0,https://images.homedepot.ca/productimages/p_1000729308.jpg,https://www.homedepot.ca/product/makita-sds-max-type-demolition-hammer/1000729308
1001564639,Drills,DCH133M2,"20V MAX Lithium-Ion Cordless Brushless 1-inch SDS Plus D-Handle Rotary Hammer Kit with (2) 4Ah Batteries, Charger and Bag",CAD,519.0,0,,90,4.7111,https://images.homedepot.ca/productimages/p_1001564639.jpg,https://www.homedepot.ca/product/dewalt-20v-max-lithium-ion-cordless-brushless-1-inch-sds-plus-d-handle-rotary-hammer-kit-with-2-4ah-batteries-charger-and-bag/1001564639
1001769298,Drills,DDF487ZB,18V LXT Lithium-Ion Brushless Cordless 1/2-inch Sub-Compact Drill-Driver with XPT (Tool Only),CAD,159.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001769298.jpg,https://www.homedepot.ca/product/makita-18v-lxt-lithium-ion-brushless-cordless-1-2-inch-sub-compact-drill-driver-with-xpt-tool-only-/1001769298
1000719276,Drills,DHP458Z,18V LXT Hammer Driver Drill (Tool Only),CAD,178.0,0,,7,3.1429,https://images.homedepot.ca/productimages/p_1000719276.jpg,https://www.homedepot.ca/product/makita-18v-lxt-hammer-driver-drill-tool-only-/1000719276
1001013630,Drills,PROCCS+D25K,Quik Drive PROCCS+ Multi-Purpose Combo System w/ DeWalt 2500 RPM Screwdriver Motor,CAD,474.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001013630.jpg,https://www.homedepot.ca/product/simpson-strong-tie-quik-drive-proccs-multi-purpose-combo-system-w-dewalt-2500-rpm-screwdriver-motor/1001013630
1000112612,Drills,DW272,4000 RPM Variable Speed Reversible Drywall Screw Gun,CAD,144.0,1,,138,4.2391,https://images.homedepot.ca/productimages/p_1000112612.jpg,https://www.homedepot.ca/product/dewalt-4000-rpm-variable-speed-reversible-drywall-screw-gun/1000112612
1001564607,Drills,DWE1014,"3/8-inch 0 to 2,800 RPM VS DRILL WITH KEYED CHUCK",CAD,84.98,0,,8,4.25,https://images.homedepot.ca/productimages/p_1001564607.jpg,https://www.homedepot.ca/product/dewalt-3-8-inch-0-to-2-800-rpm-vs-drill-with-keyed-chuck/1001564607
1001656042,Drills,2914-22DE,"M18 18V Li-Ion 1 -inch SDS-Plus Rotary Hammer Kit w/ One Key, (2) 6.0Ah Batteries, Dust Extractor",CAD,1018.0,0,,14,4.9286,https://images.homedepot.ca/productimages/p_1001656042.jpg,https://www.homedepot.ca/product/milwaukee-tool-m18-18v-li-ion-1-inch-sds-plus-rotary-hammer-kit-w-one-key-2-6-0ah-batteries-dust-extractor/1001656042
1001657255,Drills,DCH416B,"FLEXVOLT 60V MAX Lithium-Ion 1-1/4"" Brushless Cordless SDS PLUS Rotary Hammer (TOOL ONLY)",CAD,699.0,0,,1,5.0,https://images.homedepot.ca/productimages/p_1001657255.jpg,https://www.homedepot.ca/product/dewalt-flexvolt-60v-max-lithium-ion-1-1-4-brushless-cordless-sds-plus-rotary-hammer-tool-only-/1001657255
1001052960,Drills,2788-22HD,M18 FUEL 18V Brushless Cordless 1-1/2 -inch Lineman Magnetic Drill HD Kit W/(2) 9.0Ah Batteries,CAD,3649.0,0,,30,4.6667,https://images.homedepot.ca/productimages/p_1001052960.jpg,https://www.homedepot.ca/product/milwaukee-tool-m18-fuel-18v-brushless-cordless-1-1-2-inch-lineman-magnetic-drill-hd-kit-w-2-9-0ah-batteries/1001052960
1000822623,Drills,DHR263Z,36v (18V x2) 1 Inch SDS Plus Hammer Drill,CAD,399.0,2,,1,5.0,https://images.homedepot.ca/productimages/p_1000822623.jpg,https://www.homedepot.ca/product/makita-36v-18v-x2-1-inch-sds-plus-hammer-drill/1000822623
1001311404,Drills,DA333DZ,12V Max CXT Angle Drill w/Keyless Chuck (Tool Only),CAD,109.0,5,,8,4.5,https://images.homedepot.ca/productimages/p_1001311404.jpg,https://www.homedepot.ca/product/makita-12v-max-cxt-angle-drill-w-keyless-chuck-tool-only-/1001311404
1000761468,Drills,DWD520,10 Amp 1/2-inch Variable Speed Reversible Pistol Grip Hammer Drill,CAD,244.0,0,,76,4.1316,https://images.homedepot.ca/productimages/p_1000761468.jpg,https://www.homedepot.ca/product/dewalt-10-amp-1-2-inch-variable-speed-reversible-pistol-grip-hammer-drill/1000761468
1000719290,Drills,DFS451Z,"1/4"" Cordless Drywall Screwdriver, (Tool Only)",CAD,189.0,0,,1,5.0,https://images.homedepot.ca/productimages/p_1000719290.jpg,https://www.homedepot.ca/product/makita-1-4-cordless-drywall-screwdriver-tool-only-/1000719290
1001184797,Drills,D25980,15 Amp Heavy-Duty Pavement Breaker with SHOCKS Active Vibration Control,CAD,2339.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001184797.jpg,https://www.homedepot.ca/product/dewalt-15-amp-heavy-duty-pavement-breaker-with-shocks-active-vibration-control/1001184797
1000718643,Drills,DHR243Z,15/16 inch Cordless Rotary Hammer with Brushless Motor (Tool Only),CAD,339.0,0,,2,5.0,https://images.homedepot.ca/productimages/p_1000718643.jpg,https://www.homedepot.ca/product/makita-15-16-inch-cordless-rotary-hammer-with-brushless-motor-tool-only-/1000718643
1001721021,Drills,PSBRH01K1,18V ONE+ HP Compact 5/8in SDS-Plus Rotary Hammer Kit with 2.0 Ah HP Battery and Charger,CAD,239.0,0,,35,4.6286,https://images.homedepot.ca/productimages/p_1001721021.jpg,https://www.homedepot.ca/product/ryobi-18v-one-hp-compact-5-8in-sds-plus-rotary-hammer-kit-with-2-0-ah-hp-battery-and-charger/1001721021
1001070413,Drills,PS11-102,12 V Max 3/8 Inch Angle Drill/Driver Kit,CAD,199.0,0,,21,4.0,https://images.homedepot.ca/productimages/p_1001070413.jpg,https://www.homedepot.ca/product/bosch-12-v-max-3-8-inch-angle-drill-driver-kit/1001070413
1001558525,Drills,BCD702C1,20V MAX Lithium-Ion Cordless Drill/Driver with 1.5Ah Battery and Charger,CAD,104.98,0,,87,4.5172,https://images.homedepot.ca/productimages/p_1001558525.jpg,https://www.homedepot.ca/product/black-decker-20v-max-lithium-ion-cordless-drill-driver-with-1-5ah-battery-and-charger/1001558525
1001769259,Drills,DDF486Z,18V LXT Lithium-Ion Brushless Cordless 1/2-inch Drill-Driver with XPT & Electric Brake (Tool Only),CAD,229.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001769259.jpg,https://www.homedepot.ca/product/makita-18v-lxt-lithium-ion-brushless-cordless-1-2-inch-drill-driver-with-xpt-electric-brake-tool-only-/1001769259
1001515193,Drills,DCD470B,60V MAX FLEXVOLT Lithium-Ion Cordless Brushless In-Line Stud and Joist Drill Kit with E-Clutch System (Tool-Only),CAD,599.0,0,,18,4.7778,https://images.homedepot.ca/productimages/p_1001515193.jpg,https://www.homedepot.ca/product/dewalt-60v-max-flexvolt-lithium-ion-cordless-brushless-in-line-stud-and-joist-drill-kit-with-e-clutch-system-tool-only-/1001515193
1001041196,Drills,DS4011,1/2 Inch D Handle Drill,CAD,219.0,0,,42,4.619,https://images.homedepot.ca/productimages/p_1001041196.jpg,https://www.homedepot.ca/product/makita-1-2-inch-d-handle-drill/1001041196
1001184796,Drills,D25960K,15-Amp 40 lbs. Demolition Hammer,CAD,1449.0,0,,0,0.0,https://images.homedepot.ca/productimages/p_1001184796.jpg,https://www.homedepot.ca/product/dewalt-15-amp-40-lbs-demolition-hammer/1001184796
1001612054,Drills,2200184,12-Volt Lithium-Ion Cordless Brushless 1/4 in. Hex SFD 2-A Screwdriver (Tool Only),CAD,149.0,0,,1,5.0,https://images.homedepot.ca/productimages/p_1001612054.jpg,https://www.homedepot.ca/product/hilti-12-volt-lithium-ion-cordless-brushless-1-4-in-hex-sfd-2-a-screwdriver-tool-only-/1001612054
